Date,month_sin,month_cos,day_of_week_sin,day_of_week_cos,days_since_start,GDP growth rate (%),Unemployment rate (%),Real interest rate (%),Inflation rate (%),Population growth (%),Export growth (%),Import growth (%),SentimentNum
2002-01-29,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384,0.0034847542003733634,0.505803411487503,0.3605468548213455,0.6592382485137877,0.1488564885953178,0.9425225926111969,0.38092277379794326,0.5563682442357931,1.0
2002-01-30,0.75,0.9330127018922194,1.0,0.3568958678922095,0.003609209707529565,0.506151415176999,0.36064102663736686,0.6588281825980258,0.1490333064654688,0.9422910681277188,0.3814480372119744,0.556723689202246,1.0
2002-01-31,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17,0.0037336652146857524,0.5064994188664952,0.360735198453388,0.6584181166822638,0.1492101243356198,0.9420595436442414,0.3819733006260055,0.5570791341686987,0.5
2002-02-02,0.9330127018922193,0.75,0.0,0.3568958678922094,0.0039825762289981415,0.5071954262454874,0.3609235420854304,0.65759798485074,0.14956376007592181,0.9415964946772855,0.3830238274540677,0.5577900241016043,0.0
2002-02-04,0.9330127018922193,0.75,0.5,1.0,0.004231487243310517,0.5078914336244796,0.36111188571747266,0.6567778530192161,0.14991739581622382,0.9411334457103298,0.38407435428212994,0.5585009140345099,0.0
2002-02-05,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384,0.004355942750466704,0.5082394373139758,0.361206057533494,0.6563677871034543,0.15009421368637482,0.9409019212268519,0.3845996176961611,0.5588563590009628,1.0
2002-02-06,0.9330127018922193,0.75,1.0,0.3568958678922095,0.004480398257622906,0.508587441003472,0.3613002293495151,0.6559577211876924,0.1502710315565258,0.9406703967433738,0.38512488111019216,0.5592118039674154,0.5
2002-02-08,0.9330127018922193,0.75,0.27747906604368566,0.0,0.004729309271935281,0.5092834483824642,0.36148857298155734,0.6551375893561685,0.1506246672968278,0.9402073477764183,0.38617540793825444,0.559922693900321,0.0
2002-02-09,0.9330127018922193,0.75,0.0,0.3568958678922094,0.004853764779091482,0.5096314520719603,0.3615827447975787,0.6547275234404065,0.1508014851669788,0.9399758232929405,0.38670067135228553,0.5602781388667739,0.0
2002-02-10,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383,0.00497822028624767,0.5099794557614564,0.3616769166135998,0.6543174575246447,0.1509783030371298,0.9397442988094626,0.3872259347663166,0.5606335838332266,0.0
2002-02-12,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384,0.005227131300560045,0.5106754631404486,0.36186526024564225,0.6534973256931208,0.1513319387774318,0.9392812498425069,0.3882764615943789,0.5613444737661322,0.0
2002-02-13,0.9330127018922193,0.75,1.0,0.3568958678922095,0.0053515868077162465,0.5110234668299448,0.36195943206166337,0.6530872597773589,0.15150875664758282,0.9390497253590293,0.38880172500841,0.5616999187325851,0.0
2002-02-14,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17,0.005476042314872434,0.511371470519441,0.3620536038776845,0.6526771938615971,0.1516855745177338,0.9388182008755515,0.3893269884224411,0.5620553636990377,0.5
2002-02-15,0.9330127018922193,0.75,0.27747906604368566,0.0,0.005600497822028622,0.511719474208937,0.3621477756937058,0.6522671279458351,0.1518623923878848,0.9385866763920734,0.3898522518364722,0.5624108086654906,0.5
2002-02-16,0.9330127018922193,0.75,0.0,0.3568958678922094,0.005724953329184823,0.5120674778984332,0.36224194750972694,0.6518570620300731,0.1520392102580358,0.9383551519085955,0.39037751525050335,0.5627662536319434,0.5
2002-02-17,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383,0.005849408836341011,0.5124154815879294,0.36233611932574805,0.6514469961143112,0.1522160281281868,0.9381236274251177,0.39090277866453443,0.5631216985983962,0.5
2002-02-19,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384,0.0060983198506534,0.5131114889669216,0.3625244629577905,0.6506268642827874,0.1525696638684888,0.9376605784581622,0.39195330549259666,0.5638325885313018,0.0
2002-02-21,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17,0.006347230864965775,0.5138074963459138,0.36271280658983285,0.6498067324512636,0.15292329960879078,0.9371975294912065,0.39300383232065894,0.5645434784642074,0.5
2002-02-22,0.9330127018922193,0.75,0.27747906604368566,0.0,0.0064716863721219625,0.51415550003541,0.3628069784058541,0.6493966665355017,0.15310011747894178,0.9369660050077286,0.39352909573469,0.5648989234306602,1.0
2002-02-23,0.9330127018922193,0.75,0.0,0.3568958678922094,0.006596141879278164,0.514503503724906,0.3629011502218752,0.6489866006197398,0.15327693534909279,0.9367344805242506,0.3940543591487211,0.565254368397113,1.0
2002-02-24,0.9330127018922193,0.75,0.0990311320975808,0.8019377358048383,0.0067205973864343516,0.5148515074144022,0.3629953220378964,0.6485765347039778,0.1534537532192438,0.9365029560407732,0.39457962256275225,0.5656098133635657,1.0
2002-02-25,0.9330127018922193,0.75,0.5,1.0,0.006845052893590539,0.5151995111038984,0.36308949385391764,0.6481664687882159,0.1536305710893948,0.9362714315572951,0.39510488597678334,0.5659652583300185,0.5
2002-02-27,0.9330127018922193,0.75,1.0,0.3568958678922095,0.007093963907902928,0.5158955184828906,0.36327783748596,0.6473463369566921,0.1539842068296968,0.9358083825903394,0.39615541280484556,0.5666761482629241,0.5
2002-03-01,1.0,0.5,0.27747906604368566,0.0,0.007342874922215303,0.5165915258618828,0.36346618111800233,0.6465262051251682,0.15433784256999877,0.9353453336233837,0.39720593963290785,0.5673870381958297,1.0
2002-03-02,1.0,0.5,0.0,0.3568958678922094,0.007467330429371505,0.5169395295513789,0.36356035293402356,0.6461161392094064,0.15451466044014978,0.9351138091399058,0.39773120304693893,0.5677424831622825,1.0
2002-03-04,1.0,0.5,0.5,1.0,0.00771624144368388,0.5176355369303711,0.3637486965660659,0.6452960073778825,0.15486829618045178,0.9346507601729501,0.39878172987500116,0.5684533730951881,1.0
2002-03-05,1.0,0.5,0.9009688679024191,0.8019377358048384,0.007840696950840081,0.5179835406198674,0.3638428683820871,0.6448859414621206,0.15504511405060278,0.9344192356894723,0.3993069932890323,0.5688088180616409,0.5
2002-03-06,1.0,0.5,1.0,0.3568958678922095,0.007965152457996269,0.5183315443093635,0.36393704019810824,0.6444758755463587,0.1552219319207538,0.9341877112059946,0.3998322567030634,0.5691642630280936,1.0
2002-03-08,1.0,0.5,0.27747906604368566,0.0,0.008214063472308644,0.5190275516883557,0.3641253838301507,0.6436557437148348,0.15557556766105576,0.9337246622390389,0.4008827835311256,0.5698751529609992,0.5
2002-03-09,1.0,0.5,0.0,0.3568958678922094,0.008338518979464846,0.5193755553778518,0.3642195556461718,0.6432456777990729,0.15575238553120677,0.9334931377555609,0.40140804694515675,0.570230597927452,0.5
2002-03-10,1.0,0.5,0.0990311320975808,0.8019377358048383,0.008462974486621033,0.5197235590673479,0.3643137274621929,0.6428356118833111,0.15592920340135777,0.9332616132720832,0.40193331035918783,0.5705860428939048,0.5
2002-03-12,1.0,0.5,0.9009688679024191,0.8019377358048384,0.008711885500933422,0.5204195664463401,0.3645020710942354,0.6420154800517872,0.15628283914165983,0.9327985643051273,0.40298383718725006,0.5712969328268104,0.0
2002-03-13,1.0,0.5,1.0,0.3568958678922095,0.00883634100808961,0.5207675701358363,0.3645962429102565,0.6416054141360253,0.15645965701181083,0.9325670398216497,0.4035091006012812,0.5716523777932632,0.0
2002-03-14,1.0,0.5,0.7225209339563144,5.551115123125783e-17,0.008960796515245797,0.5211155738253325,0.36469041472627783,0.6411953482202634,0.15663647488196183,0.9323355153381718,0.4040343640153123,0.572007822759716,0.0
2002-03-16,1.0,0.5,0.0,0.3568958678922094,0.009209707529558187,0.5218115812043248,0.36487875835832007,0.6403752163887395,0.15699011062226378,0.9318724663712161,0.4050848908433745,0.5727187126926215,1.0
2002-03-17,1.0,0.5,0.0990311320975808,0.8019377358048383,0.009334163036714374,0.5221595848938209,0.3649729301743414,0.6399651504729776,0.1571669284924148,0.9316409418877385,0.40561015425740565,0.5730741576590743,1.0
2002-03-18,1.0,0.5,0.5,1.0,0.009458618543870562,0.522507588583317,0.3650671019903625,0.6395550845572157,0.1573437463625658,0.9314094174042604,0.4061354176714368,0.5734296026255271,0.0
2002-03-19,1.0,0.5,0.9009688679024191,0.8019377358048384,0.009583074051026763,0.5228555922728131,0.36516127380638363,0.6391450186414538,0.1575205642327168,0.9311778929207826,0.4066606810854679,0.5737850475919799,0.5
2002-03-20,1.0,0.5,1.0,0.3568958678922095,0.00970752955818295,0.5232035959623093,0.365255445622405,0.6387349527256919,0.1576973821028678,0.9309463684373047,0.40718594449949896,0.5741404925584327,0.5
2002-03-23,1.0,0.5,0.0,0.3568958678922094,0.010080896079651527,0.5242476070307976,0.3655379610704683,0.6375047549784061,0.1582278357133208,0.9302517949868714,0.40876173474159233,0.5752068274577911,0.5
2002-03-24,1.0,0.5,0.0990311320975808,0.8019377358048383,0.010205351586807715,0.5245956107202938,0.36563213288648966,0.6370946890626442,0.1584046535834718,0.9300202705033935,0.40928699815562347,0.5755622724242438,0.5
2002-03-25,1.0,0.5,0.5,1.0,0.010329807093963903,0.5249436144097899,0.3657263047025108,0.6366846231468823,0.1585814714536228,0.9297887460199157,0.40981226156965456,0.5759177173906966,0.0
2002-03-27,1.0,0.5,1.0,0.3568958678922095,0.010578718108276292,0.5256396217887821,0.3659146483345532,0.6358644913153585,0.1589351071939248,0.92932569705296,0.4108627883977168,0.5766286073236022,0.5
2002-03-28,1.0,0.5,0.7225209339563144,5.551115123125783e-17,0.01070317361543248,0.5259876254782783,0.36600882015057434,0.6354544253995965,0.15911192506407582,0.9290941725694821,0.4113880518117479,0.576984052290055,0.5
2002-03-31,1.0,0.5,0.0990311320975808,0.8019377358048383,0.011076540136901056,0.5270316365467667,0.3662913355986379,0.6342242276523108,0.15964237867452877,0.9283995991190486,0.41296384205384123,0.5780503871894134,0.5
2002-04-01,0.9330127018922194,0.2500000000000001,0.5,1.0,0.011200995644057257,0.5273796402362627,0.36638550741465903,0.6338141617365488,0.15981919654467977,0.9281680746355707,0.4134891054678724,0.5784058321558662,0.0
2002-04-03,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095,0.011449906658369632,0.528075647615255,0.3665738510467015,0.6329940299050251,0.16017283228498178,0.9277050256686152,0.4145396322959346,0.5791167220887717,0.5
2002-04-05,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0,0.011698817672682021,0.5287716549942473,0.3667621946787438,0.6321738980735012,0.16052646802528378,0.9272419767016593,0.4155901591239968,0.5798276120216773,0.0
2002-04-08,0.9330127018922194,0.2500000000000001,0.5,1.0,0.012072184194150598,0.5298156660627356,0.3670447101268074,0.6309437003262155,0.1610569216357368,0.9265474032512258,0.4171659493660902,0.5808939469210357,0.5
2002-04-09,0.9330127018922194,0.2500000000000001,0.9009688679024191,0.8019377358048384,0.012196639701306786,0.5301636697522317,0.3671388819428286,0.6305336344104536,0.1612337395058878,0.9263158787677481,0.4176912127801213,0.5812493918874885,0.5
2002-04-10,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095,0.012321095208462973,0.5305116734417279,0.36723305375884974,0.6301235684946916,0.1614105573760388,0.9260843542842703,0.4182164761941524,0.5816048368539413,1.0
2002-04-13,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094,0.01269446172993155,0.5315556845102163,0.3675155692069134,0.6288933707474059,0.1619410109864918,0.9253897808338365,0.41979226643624573,0.5826711717532996,0.5
2002-04-14,0.9330127018922194,0.2500000000000001,0.0990311320975808,0.8019377358048383,0.012818917237087737,0.5319036881997123,0.36760974102293453,0.628483304831644,0.1621178288566428,0.9251582563503589,0.42031752985027687,0.5830266167197524,0.5
2002-04-15,0.9330127018922194,0.2500000000000001,0.5,1.0,0.012943372744243939,0.5322516918892085,0.36770391283895565,0.6280732389158821,0.1622946467267938,0.9249267318668808,0.42084279326430796,0.5833820616862052,0.0
2002-04-16,0.9330127018922194,0.2500000000000001,0.9009688679024191,0.8019377358048384,0.013067828251400126,0.5325996955787047,0.367798084654977,0.6276631730001202,0.16247146459694475,0.9246952073834032,0.4213680566783391,0.583737506652658,1.0
2002-04-18,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17,0.013316739265712516,0.5332957029576969,0.3679864282870192,0.6268430411685963,0.16282510033724676,0.9242321584164475,0.4224185835064013,0.5844483965855636,0.5
2002-04-19,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0,0.013441194772868703,0.533643706647193,0.36808060010304056,0.6264329752528344,0.16300191820739776,0.9240006339329694,0.4229438469204324,0.5848038415520164,0.0
2002-04-20,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094,0.01356565028002489,0.5339917103366891,0.36817477191906167,0.6260229093370725,0.16317873607754876,0.923769109449492,0.42346911033446355,0.5851592865184692,0.0
2002-04-21,0.9330127018922194,0.2500000000000001,0.0990311320975808,0.8019377358048383,0.013690105787181078,0.5343397140261853,0.3682689437350828,0.6256128434213106,0.16335555394769977,0.9235375849660141,0.42399437374849464,0.585514731484922,0.0
2002-04-22,0.9330127018922194,0.2500000000000001,0.5,1.0,0.01381456129433728,0.5346877177156815,0.3683631155511039,0.6252027775055486,0.16353237181785077,0.923306060482536,0.4245196371625258,0.5858701764513747,0.0
2002-04-23,0.9330127018922194,0.2500000000000001,0.9009688679024191,0.8019377358048384,0.013939016801493467,0.5350357214051775,0.36845728736712524,0.6247927115897868,0.16370918968800177,0.9230745359990582,0.4250449005765569,0.5862256214178275,0.5
2002-04-24,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095,0.014063472308649655,0.5353837250946736,0.36855145918314636,0.6243826456740249,0.16388600755815277,0.9228430115155803,0.425570163990588,0.5865810663842803,0.5
2002-04-25,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17,0.014187927815805856,0.5357317287841697,0.3686456309991675,0.6239725797582629,0.16406282542830378,0.9226114870321025,0.42609542740461914,0.5869365113507331,1.0
2002-04-26,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0,0.014312383322962044,0.5360797324736659,0.3687398028151888,0.6235625138425009,0.16423964329845478,0.9223799625486244,0.42662069081865023,0.5872919563171859,0.5
2002-04-27,0.9330127018922194,0.2500000000000001,0.0,0.3568958678922094,0.014436838830118232,0.536427736163162,0.3688339746312099,0.6231524479267391,0.16441646116860578,0.922148438065147,0.42714595423268137,0.5876474012836387,0.5
2002-04-28,0.9330127018922194,0.2500000000000001,0.0990311320975808,0.8019377358048383,0.014561294337274419,0.5367757398526581,0.36892814644723104,0.6227423820109771,0.16459327903875678,0.9219169135816692,0.42767121764671245,0.5880028462500915,0.5
2002-04-30,0.9330127018922194,0.2500000000000001,0.9009688679024191,0.8019377358048384,0.014810205351586808,0.5374717472316505,0.3691164900792735,0.6219222501794534,0.1649469147790588,0.9214538646147132,0.4287217444747747,0.588713736182997,1.0
2002-05-01,0.75,0.06698729810778065,1.0,0.3568958678922095,0.014934660858742996,0.5378197509211465,0.3692106618952946,0.6215121842636915,0.16512373264920974,0.9212223401312356,0.4292470078888058,0.5890691811494498,0.5
2002-05-02,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17,0.015059116365899197,0.5381677546106427,0.3693048337113157,0.6211021183479295,0.16530055051936074,0.9209908156477578,0.4297722713028369,0.5894246261159026,0.0
2002-05-03,0.75,0.06698729810778065,0.27747906604368566,0.0,0.015183571873055385,0.5385157583001388,0.36939900552733707,0.6206920524321676,0.16547736838951174,0.9207592911642797,0.43029753471686805,0.5897800710823554,0.0
2002-05-04,0.75,0.06698729810778065,0.0,0.3568958678922094,0.015308027380211572,0.5388637619896349,0.3694931773433582,0.6202819865164056,0.16565418625966274,0.920527766680802,0.43082279813089913,0.5901355160488082,0.0
2002-05-05,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383,0.01543248288736776,0.539211765679131,0.3695873491593795,0.6198719206006438,0.16583100412981375,0.9202962421973242,0.4313480615449303,0.590490961015261,0.0
2002-05-06,0.75,0.06698729810778065,0.5,1.0,0.015556938394523961,0.5395597693686272,0.36968152097540063,0.6194618546848819,0.16600782199996475,0.9200647177138461,0.43187332495896136,0.5908464059817138,0.0
2002-05-07,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384,0.01568139390168015,0.5399077730581233,0.369775692791422,0.6190517887691199,0.16618463987011575,0.9198331932303685,0.4323985883729925,0.5912018509481666,0.5
2002-05-08,0.75,0.06698729810778065,1.0,0.3568958678922095,0.015805849408836337,0.5402557767476195,0.369869864607443,0.618641722853358,0.16636145774026675,0.9196016687468906,0.4329238517870236,0.5915572959146194,1.0
2002-05-09,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17,0.015930304915992538,0.5406037804371155,0.3699640364234643,0.6182316569375961,0.16653827561041776,0.9193701442634128,0.4334491152010547,0.5919127408810722,0.0
2002-05-10,0.75,0.06698729810778065,0.27747906604368566,0.0,0.016054760423148726,0.5409517841266116,0.3700582082394853,0.6178215910218342,0.16671509348056876,0.9191386197799349,0.43397437861508587,0.5922681858475249,0.0
2002-05-11,0.75,0.06698729810778065,0.0,0.3568958678922094,0.016179215930304913,0.5412997878161079,0.37015238005550655,0.6174115251060722,0.16689191135071976,0.9189070952964573,0.43449964202911695,0.5926236308139777,0.0
2002-05-14,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384,0.01655258245177349,0.5423437988845963,0.3704348955035701,0.6161813273587865,0.16742236496117277,0.9182125218460235,0.43607543227121026,0.5936899657133361,1.0
2002-05-15,0.75,0.06698729810778065,1.0,0.3568958678922095,0.016677037958929677,0.5426918025740923,0.37052906731959123,0.6157712614430247,0.16759918283132377,0.9179809973625459,0.4366006956852414,0.5940454106797889,0.5
2002-05-16,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17,0.01680149346608588,0.5430398062635884,0.37062323913561246,0.6153611955272626,0.16777600070147478,0.9177494728790678,0.43712595909927254,0.5944008556462417,0.5
2002-05-17,0.75,0.06698729810778065,0.27747906604368566,0.0,0.016925948973242066,0.5433878099530846,0.3707174109516337,0.6149511296115008,0.16795281857162572,0.91751794839559,0.43765122251330363,0.5947563006126946,0.5
2002-05-18,0.75,0.06698729810778065,0.0,0.3568958678922094,0.017050404480398254,0.5437358136425807,0.3708115827676548,0.6145410636957389,0.16812963644177673,0.9172864239121121,0.43817648592733477,0.5951117455791473,0.5
2002-05-19,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383,0.017174859987554456,0.5440838173320768,0.37090575458367603,0.6141309977799769,0.16830645431192773,0.9170548994286345,0.43870174934136585,0.5954671905456002,0.5
2002-05-20,0.75,0.06698729810778065,0.5,1.0,0.017299315494710643,0.544431821021573,0.37099992639969726,0.6137209318642151,0.16848327218207873,0.9168233749451564,0.439227012755397,0.5958226355120528,0.0
2002-05-21,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384,0.01742377100186683,0.5447798247110691,0.37109409821571837,0.6133108659484532,0.16866009005222973,0.9165918504616788,0.4397522761694281,0.5961780804785056,0.0
2002-05-22,0.75,0.06698729810778065,1.0,0.3568958678922095,0.01754822650902302,0.5451278284005652,0.3711882700317395,0.6129008000326912,0.16883690792238074,0.9163603259782009,0.4402775395834592,0.5965335254449584,0.0
2002-05-23,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17,0.01767268201617922,0.5454758320900613,0.3712824418477608,0.6124907341169292,0.16901372579253174,0.9161288014947229,0.4408028029974903,0.5968889704114112,0.5
2002-05-24,0.75,0.06698729810778065,0.27747906604368566,0.0,0.017797137523335407,0.5458238357795574,0.37137661366378194,0.6120806682011674,0.16919054366268274,0.9158972770112452,0.44132806641152145,0.597244415377864,0.0
2002-05-25,0.75,0.06698729810778065,0.0,0.3568958678922094,0.017921593030491595,0.5461718394690536,0.37147078547980306,0.6116706022854054,0.16936736153283374,0.9156657525277672,0.44185332982555253,0.5975998603443169,0.0
2002-05-26,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383,0.018046048537647796,0.5465198431585496,0.3715649572958244,0.6112605363696435,0.16954417940298475,0.9154342280442895,0.4423785932395837,0.5979553053107696,0.0
2002-05-27,0.75,0.06698729810778065,0.5,1.0,0.018170504044803984,0.5468678468480459,0.3716591291118455,0.6108504704538816,0.16972099727313575,0.9152027035608115,0.44290385665361476,0.5983107502772225,0.0
2002-05-28,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384,0.01829495955196017,0.547215850537542,0.3717533009278666,0.6104404045381198,0.16989781514328675,0.914971179077334,0.4434291200676459,0.5986661952436751,0.0
2002-05-29,0.75,0.06698729810778065,1.0,0.3568958678922095,0.018419415059116373,0.547563854227038,0.37184747274388796,0.6100303386223578,0.17007463301343775,0.914739654593856,0.443954383481677,0.5990216402101279,0.5
2002-05-31,0.75,0.06698729810778065,0.27747906604368566,0.0,0.018668326073428748,0.5482598616060304,0.3720358163759302,0.6092102067908339,0.17042826875373976,0.9142766056269003,0.4450049103097392,0.5997325301430336,1.0
2002-06-01,0.5000000000000001,0.0,0.0,0.3568958678922094,0.018792781580584936,0.5486078652955264,0.37212998819195153,0.608800140875072,0.17060508662389076,0.9140450811434224,0.44553017372377035,0.6000879751094863,1.0
2002-06-02,0.5000000000000001,0.0,0.0990311320975808,0.8019377358048383,0.018917237087741137,0.5489558689850227,0.37222416000797265,0.6083900749593102,0.1707819044940417,0.9138135566599446,0.4460554371378015,0.6004434200759392,1.0
2002-06-03,0.5000000000000001,0.0,0.5,1.0,0.019041692594897325,0.5493038726745187,0.37231833182399376,0.6079800090435482,0.1709587223641927,0.9135820321764667,0.4465807005518326,0.6007988650423919,0.5
2002-06-04,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384,0.019166148102053512,0.5496518763640148,0.3724125036400151,0.6075699431277862,0.1711355402343437,0.9133505076929891,0.4471059639658637,0.6011543100088448,1.0
2002-06-05,0.5000000000000001,0.0,1.0,0.3568958678922095,0.019290603609209714,0.5499998800535109,0.3725066754560362,0.6071598772120245,0.17131235810449472,0.9131189832095112,0.4476312273798948,0.6015097549752975,0.5
2002-06-08,0.5000000000000001,0.0,0.0,0.3568958678922094,0.019663970130678277,0.5510438911219993,0.3727891909040999,0.6059296794647386,0.17184281171494772,0.9124244097590777,0.44920701762198817,0.6025760898746559,0.5
