Date,month_sin,month_cos,day_of_week_sin,day_of_week_cos,days_since_start,GDP growth rate (%),Unemployment rate (%),Real interest rate (%),Inflation rate (%),Population growth (%),Export growth (%),Import growth (%),SentimentNum
2003-12-19,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1448,3.810297296325684,5.545383561643836,1.625450001590521,2.6636299383433943,0.9274079746457838,13.287042462911632,15.98881080734694,1
2003-12-20,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1449,3.813179942150805,5.5441232876712325,1.624083113838093,2.6655882202569834,0.927590423830944,13.31420414459672,16.0106411941984,1
2003-12-21,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1450,3.8160625879759262,5.54286301369863,1.6227162260856642,2.6675465021705724,0.9277728730161044,13.34136582628181,16.03247158104986,1
2003-12-22,-2.4492935982947064e-16,1.0,0.0,1.0,1451,3.8189452338010472,5.541602739726027,1.6213493383332356,2.669504784084161,0.9279553222012644,13.3685275079669,16.054301967901324,-1
2003-12-23,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1452,3.821827879626169,5.540342465753424,1.6199824505808071,2.67146306599775,0.9281377713864248,13.39568918965199,16.076132354752787,-1
2003-12-24,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1453,3.82471052545129,5.539082191780822,1.6186155628283785,2.673421347911339,0.928320220571585,13.422850871337078,16.09796274160425,-1
2003-12-25,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1454,3.827593171276411,5.537821917808219,1.61724867507595,2.675379629824928,0.9285026697567452,13.450012553022168,16.11979312845571,-1
2003-12-26,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1455,3.830475817101533,5.536561643835617,1.6158817873235214,2.6773379117385168,0.9286851189419054,13.477174234707256,16.14162351530717,-1
2003-12-27,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1456,3.833358462926654,5.535301369863014,1.614514899571093,2.679296193652106,0.9288675681270656,13.504335916392346,16.163453902158633,-1
2003-12-28,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1457,3.836241108751775,5.5340410958904105,1.6131480118186643,2.6812544755656944,0.929050017312226,13.531497598077436,16.185284289010095,-1
2003-12-29,-2.4492935982947064e-16,1.0,0.0,1.0,1458,3.839123754576896,5.532780821917808,1.611781124066236,2.6832127574792835,0.929232466497386,13.558659279762525,16.207114675861554,0
2003-12-30,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1459,3.842006400402018,5.531520547945205,1.6104142363138072,2.6851710393928725,0.9294149156825464,13.585820961447611,16.228945062713017,0
2003-12-31,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1460,3.844889046227139,5.530260273972603,1.6090473485613788,2.687129321306461,0.9295973648677066,13.6129826431327,16.25077544956448,1
2004-01-02,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1462,3.84677655064759,5.527784153005465,1.6113777142305936,2.6903071850602864,0.9297694157190384,13.631959281394971,16.263002167626738,1
