Date,AAPL,BTC-USD,GOOGL,MSFT
2002-02-27,0.000676121316322246,,,0.018296452433160408
2002-03-01,0.0007900832319251907,,,0.020783682501770366
2002-03-02,0.0007900832319251907,,,0.020783682501770366
2002-03-04,0.0008543293098173337,,,0.022394541738287962
2002-03-05,0.0007962027366765336,,,0.02221092612958691
2002-03-06,0.000837501164733578,,,0.02266994956956691
2002-03-08,0.0008826281702371157,,,0.022937067897805377
2002-03-09,0.0008826281702371157,,,0.022937067897805377
2002-03-10,0.0008826281702371157,,,0.022937067897805377
2002-03-12,0.0008872194294348365,,,0.021760212968344232
2002-03-13,0.0008696249621141675,,,0.021392960975245283
2002-03-14,0.000865037343402133,,,0.020658488152592656
2002-03-16,0.0009048102562698199,,,0.021718495369082894
2002-03-17,0.0009048102562698199,,,0.021718495369082894
2002-03-18,0.0008887485851098804,,,0.021426373489693513
2002-03-19,0.0008971606857220119,,,0.021501467245933596
2002-03-20,0.0009025143232971524,,,0.01972368047920431
2002-03-23,0.0008390342642681146,,,0.02001581794036634
2002-03-24,0.0008390342642681146,,,0.02001581794036634
2002-03-25,0.0007824321445083465,,,0.018997549098834283
2002-03-27,0.0007916114774788126,,,0.01917280768348012
2002-03-28,0.0008069104668875253,,,0.019898928676001744
2002-03-31,0.0008069104668875253,,,0.019898928676001744
2002-04-01,0.0008673332763748005,,,0.01995738109907036
2002-04-03,0.0008130266345269892,,,0.016577086925954478
2002-04-05,0.0008887485851098804,,,0.01619316243613879
2002-04-08,0.0008749787513762117,,,0.017319921966586535
2002-04-09,0.0008397963392717273,,,0.015358504009383572
2002-04-10,0.0008826281702371157,,,0.01655205740518252
2002-04-13,0.0009132219018212402,,,0.016243237059455344
2002-04-14,0.0009132219018212402,,,0.016243237059455344
2002-04-15,0.0009086354966044345,,,0.016042922984416494
2002-04-16,0.0009652327623832877,,,0.01781237869671161
2002-04-18,0.0009399920616266892,,,0.01661048385863008
2002-04-19,0.0009071014869484761,,,0.01730323388809716
2002-04-20,0.0009071014869484761,,,0.01730323388809716
2002-04-21,0.0009071014869484761,,,0.01730323388809716
2002-04-22,0.0008726870656368445,,,0.01595947220412118
2002-04-23,0.0008512708467803428,,,0.014624031186730946
2002-04-24,0.0008145567003234541,,,0.013814417862520322
2002-04-25,0.0008413254949467713,,,0.014407055002823771
2002-04-26,0.0007564301271826539,,,0.012545760322632861
2002-04-27,0.0007564301271826539,,,0.012545760322632861
2002-04-28,0.0007564301271826539,,,0.012545760322632861
2002-04-30,0.0008528003058291939,,,0.013180099480425013
2002-05-01,0.000830617916422683,,,0.0135890690727853
2002-05-02,0.0008084397742494723,,,0.012303733842256886
2002-05-03,0.0007946693337681895,,,0.010926564837756884
2002-05-04,0.0007946693337681895,,,0.010926564837756884
2002-05-05,0.0007946693337681895,,,0.010926564837756884
2002-05-06,0.0007288934934533877,,,0.010141999213052963
2002-05-07,0.0007151279069530197,,,0.010851458096706262
2002-05-08,0.0008604495730031947,,,0.015441975565375729
2002-05-09,0.0008466800426433329,,,0.01306324137960569
2002-05-10,0.0007801413688904013,,,0.011335537027079276
2002-05-11,0.0007801413688904013,,,0.011335537027079276
2002-05-14,0.000955287258862812,,,0.015366855839514575
2002-05-15,0.0009300509570264179,,,0.015258375538447305
2002-05-16,0.0009246968643905667,,,0.01608465616545046
2002-05-17,0.0009093978749818541,,,0.016326703421523286
2002-05-18,0.0009093978749818541,,,0.016326703421523286
2002-05-19,0.0009093978749818541,,,0.016326703421523286
2002-05-20,0.0008887485851098804,,,0.014640714071296107
2002-05-21,0.000790849099101393,,,0.013121680817863766
2002-05-22,0.0008566256978507121,,,0.014373647682299748
2002-05-23,0.0009224007797309954,,,0.015316781216198026
2002-05-24,0.0008436214279194385,,,0.014014731937559172
2002-05-25,0.0008436214279194385,,,0.014014731937559172
2002-05-26,0.0008436214279194385,,,0.014014731937559172
2002-05-27,0.0008436214279194385,,,0.014014731937559172
2002-05-28,0.000830617916422683,,,0.013230179297665776
2002-05-29,0.000830617916422683,,,0.013004840895779184
2002-05-31,0.0007786081176689606,,,0.012053334756053052
2002-06-01,0.0007786081176689606,,,0.012053334756053052
2002-06-02,0.0007786081176689606,,,0.012053334756053052
2002-06-03,0.0007487801015741351,,,0.010809709333899659
2002-06-04,0.0007388391486607671,,,0.011277115767555926
2002-06-05,0.0007342477377761426,,,0.01267932727763841
2002-06-08,0.000633290092104472,,,0.012946406651445301
2002-06-09,0.000633290092104472,,,0.012946406651445301
2002-06-10,0.0006394059563701287,,,0.013647469556611808
2002-06-11,0.0005613936852300026,,,0.013438819233214577
2002-06-12,0.0005330946731233167,,,0.015917733829163
2002-06-13,0.0004910308329507808,,,0.014816003819487208
2002-06-14,0.0005338614504209406,,,0.015675670991317545
2002-06-15,0.0005338614504209406,,,0.015675670991317545
2002-06-16,0.0005338614504209406,,,0.015675670991317545
2002-06-20,0.00030517311722098113,,,0.014715828603233047
2002-06-21,0.00028528650910023446,,,0.013196787558914388
2002-06-23,0.00028528650910023446,,,0.013196787558914388
2002-06-24,0.00031740909298559497,,,0.014765913614398024
2002-06-25,0.0003074641962127341,,,0.013756022572618029
2002-06-28,0.0003518279132174306,,,0.015216621581716494
2002-06-30,0.0003518279132174306,,,0.015216621581716494
2002-07-02,0.00029216945403732217,,,0.012495670117543677
2002-07-03,0.0003388253118420967,,,0.012829522581004914
2002-07-04,0.0003388253118420967,,,0.012829522581004914
2002-07-06,0.00042984154953968896,,,0.015341805543045775
2002-07-07,0.00042984154953968896,,,0.015341805543045775
2002-07-08,0.00037400666213825576,,,0.013730977470073437
2002-07-09,0.00033729615616705276,,,0.013973009144373626
2002-07-10,0.0003212341816333066,,,0.01316338543231458
2002-07-11,0.00039618905154476663,,,0.013722594476397162
2002-07-12,0.0003357668488051058,,,0.012846254807850094
2002-07-13,0.0003357668488051058,,,0.012846254807850094
2002-07-14,0.0003357668488051058,,,0.012846254807850094
2002-07-15,0.0003908354139696261,,,0.012796164602760896
2002-07-16,0.00036253670523674736,,,0.012337115193159845
2002-07-17,0.00019197411089961905,,,0.012963084342086262
2002-07-20,0.0001407306343828099,,,0.010926564837756884
2002-07-21,0.0001407306343828099,,,0.010926564837756884
2002-07-22,0.0001376722471892707,,,0.009215553757644067
2002-07-23,0.00010325319942707943,,,0.0054596557612982335
2002-07-24,0.0001590883143588683,,,0.008147199904947035
2002-07-25,9.484087128459255e-05,,,0.005309431891348568
2002-07-26,9.330754421970049e-05,,,0.007412737470142823
2002-07-27,9.330754421970049e-05,,,0.007412737470142823
2002-07-29,0.00014531757050377818,,,0.009833186658212104
2002-07-30,0.00017667898950694794,,,0.009708005293844926
2002-07-31,0.00016367532632328898,,,0.009607814495818129
2002-08-01,0.00012849390018367774,,,0.007746592530566171
2002-08-02,0.00010172396790858419,,,0.006628158860628369
2002-08-03,0.00010172396790858419,,,0.006628158860628369
2002-08-04,0.00010172396790858419,,,0.006628158860628369
2002-08-05,6.653821869222112e-05,,,0.006277615721715646
2002-08-07,0.00014608427195795018,,,0.00886501321569344
2002-08-08,0.0001667330309257616,,,0.01038404646912578
2002-08-09,0.00014378849067218664,,,0.009724688178410094
2002-08-10,0.00014378849067218664,,,0.009724688178410094
2002-08-12,0.0001430263398251219,,,0.010016807460837364
2002-08-13,0.00011243177396302786,,,0.008839970710110952
2002-08-14,0.00015679238138620105,,,0.011051746202124062
2002-08-15,0.00019044487938112316,,,0.011101833810251142
2002-08-16,0.00020573969739998707,,,0.011293803846045301
2002-08-18,0.00020573969739998707,,,0.011293803846045301
2002-08-20,0.00021338957132160247,,,0.012161838429779276
2002-08-21,0.0002294510907946384,,,0.013196787558914388
2002-08-23,0.00019962345391707158,,,0.013146707741673626
2002-08-24,0.00019962345391707158,,,0.013146707741673626
2002-08-25,0.00019962345391707158,,,0.013146707741673626
2002-08-26,0.00018432400944764864,,,0.013046558495040508
2002-08-27,0.0001323187613010339,,,0.011994916093491813
2002-08-29,0.00012084402626206278,,,0.011777906149077262
2002-08-30,0.00012466865984906285,,,0.010525947075527606
2002-08-31,0.00012466865984906285,,,0.010525947075527606
2002-09-01,0.00012466865984906285,,,0.010525947075527606
2002-09-02,0.00012466865984906285,,,0.010525947075527606
2002-09-04,0.00010401535027414394,,,0.009799784531612295
2002-09-07,9.63700269596367e-05,,,0.009474299480054689
2002-09-08,9.63700269596367e-05,,,0.009474299480054689
2002-09-10,9.254516584228096e-05,,,0.01111853487355105
2002-09-11,8.9487309552904e-05,,,0.010108607474301576
2002-09-12,7.801265035738483e-05,,,0.008915087839009996
2002-09-13,8.030843164314903e-05,,,0.009549414011991615
2002-09-14,8.030843164314903e-05,,,0.009549414011991615
2002-09-16,0.00010554890486939167,,,0.009440899950416984
2002-09-17,0.00012849390018367774,,,0.009031945939829325
2002-09-18,0.00014531757050377818,,,0.009415875623569228
2002-09-19,0.0001116648449785004,,,0.008956826213968178
2002-09-20,0.00013384784113262545,,,0.009173812785723774
2002-09-22,0.00013384784113262545,,,0.009173812785723774
2002-09-23,0.0001323187613010339,,,0.0073125726417370834
2002-09-24,0.00011625686261073904,,,0.007654769144443012
2002-09-25,0.000138434701410142,,,0.008380905718737272
2002-09-26,0.00012084402626206278,,,0.008122170384175065
2002-09-27,0.0001223727268763958,,,0.007329268511112777
2002-09-28,0.0001223727268763958,,,0.007329268511112777
2002-09-29,0.0001223727268763958,,,0.007329268511112777
2002-09-30,0.00010554890486939167,,,0.006068960204394215
2002-10-01,0.00010631113155990814,,,0.008147199904947035
2002-10-02,8.030843164314903e-05,,,0.0076297422206331525
2002-10-03,9.024961208687243e-05,,,0.006953685463579669
2002-10-04,6.960062558870536e-05,,,0.006094000113014593
2002-10-05,6.960062558870536e-05,,,0.006094000113014593
2002-10-06,6.960062558870536e-05,,,0.006094000113014593
2002-10-07,4.9714169154862174e-05,,,0.00632768255414589
2002-10-08,4.2831224217774024e-05,,,0.007112271551508759
2002-10-09,3.5947975906879545e-05,,,0.006277615721715646
2002-10-10,7.571702075852456e-05,,,0.008272409835897367
2002-10-11,0.00010631113155990814,,,0.010350657327336504
2002-10-12,0.00010631113155990814,,,0.010350657327336504
2002-10-13,0.00010631113155990814,,,0.010350657327336504
2002-10-15,0.0001560256040885773,,,0.01320514977689382
2002-10-16,0.00011013584099036017,,,0.011636015930523866
2002-10-17,7.571702075852456e-05,,,0.011936505221816884
2002-10-18,9.330754421970049e-05,,,0.013922944908905492
2002-10-19,9.330754421970049e-05,,,0.013922944908905492
2002-10-20,9.330754421970049e-05,,,0.013922944908905492
2002-10-22,0.00012084402626206278,,,0.012687668719920997
2002-10-23,0.00013460968860588276,,,0.013964652120318409
2002-10-25,0.00017591213636587223,,,0.013530637425413529
2002-10-26,0.00017591213636587223,,,0.013530637425413529
2002-10-27,0.00017591213636587223,,,0.013530637425413529
2002-10-28,0.00019044487938112316,,,0.012921353758014398
2002-10-29,0.00017744159541472292,,,0.013021508198571709
2002-10-30,0.00021874336058364647,,,0.013889537588381469
2002-10-31,0.0002256260021469272,,,0.014190032073598695
2002-11-01,0.000247809074144504,,,0.013797719396182524
2002-11-02,0.000247809074144504,,,0.013797719396182524
2002-11-03,0.000247809074144504,,,0.013797719396182524
2002-11-04,0.00028834436538961077,,,0.016385124681046637
2002-11-06,0.0003135840043378838,,,0.017161341072581653
2002-11-07,0.00022027297131940087,,,0.01630999456733706
2002-11-08,0.00020803570621610672,,,0.01555048183606405
2002-11-09,0.00020803570621610672,,,0.01555048183606405
2002-11-10,0.00020803570621610672,,,0.01555048183606405
2002-11-11,0.0001560256040885773,,,0.01451553530389104
2002-11-13,0.00018891564786262813,,,0.015767483989592282
2002-11-14,0.00024321758741642822,,,0.01712795452775448
2002-11-17,0.00021644765514133423,,,0.016877539859778017
2002-11-22,0.00022103899018250696,,,0.018154559617644908
2002-11-23,0.00022103899018250696,,,0.018154559617644908
2002-11-24,0.00022103899018250696,,,0.018154559617644908
2002-11-26,0.00017514983383190444,,,0.017052834801893332
2002-11-27,0.00019885629740218867,,,0.018037685935052943
2002-11-28,0.00019885629740218867,,,0.018037685935052943
2002-11-30,0.0001820330062993474,,,0.017703851650326438
2002-12-02,0.00015755453223326556,,,0.01771218789868481
2002-12-03,0.0001560256040885773,,,0.01689425390788845
2002-12-04,0.0001414929369167781,,,0.016752355898448736
2002-12-05,0.00011548993362621158,,,0.015750801105027114
2002-12-06,0.00013996393292863788,,,0.01585930737571544
2002-12-07,0.00013996393292863788,,,0.01585930737571544
2002-12-08,0.00013996393292863788,,,0.01585930737571544
2002-12-09,0.00012466865984906285,,,0.014240085921218407
2002-12-10,0.00016520433031142878,,,0.014640714071296107
2002-12-11,0.00018126622900172364,,,0.015183240230813529
2002-12-12,0.00015832130953088953,,,0.014774249862756397
2002-12-14,0.00012772689535569897,,,0.013380403167615441
2002-12-15,0.00012772689535569897,,,0.013380403167615441
2002-12-17,0.00014990898138840265,,,0.014932846338533909
2002-12-19,8.259996569561228e-05,,,0.013889537588381469
2002-12-22,7.801265035738483e-05,,,0.013831111134933911
2002-12-23,0.00010478205172831617,,,0.01463239340471037
2002-12-24,9.484087128459255e-05,,,0.01448214875906386
2002-12-25,9.484087128459255e-05,,,0.01448214875906386
2002-12-26,9.789895510432496e-05,,,0.014123258983944342
2002-12-27,7.189193211081337e-05,,,0.013772689875410561
2002-12-28,7.189193211081337e-05,,,0.013772689875410561
2002-12-29,7.189193211081337e-05,,,0.013772689875410561
2002-12-30,7.265863356498538e-05,,,0.0135890690727853
2002-12-31,9.254516584228096e-05,,,0.012712708628541375
2003-01-01,9.254516584228096e-05,,,0.012712708628541375
2003-01-02,0.00012849390018367774,,,0.014398672009147497
2003-01-04,0.0001361388442809267,,,0.014457103656519268
2003-01-05,0.0001361388442809267,,,0.014457103656519268
2003-01-06,0.0001361388442809267,,,0.015275042841239837
2003-01-07,0.0001323187613010339,,,0.016134730788767017
2003-01-08,0.00010936967044035103,,,0.01483268151012817
2003-01-10,0.0001223727268763958,,,0.016234880035400127
2003-01-11,0.0001223727268763958,,,0.016234880035400127
2003-01-12,0.0001223727268763958,,,0.016234880035400127
2003-01-13,0.00011548993362621158,,,0.01662717713104367
2003-01-15,0.00010019481223354047,,,0.016527022690486344
2003-01-16,0.00011472353554584677,,,0.015759168516930752
2003-01-18,7.495464238110481e-05,,,0.012512397150464635
2003-01-19,7.495464238110481e-05,,,0.012512397150464635
2003-01-20,7.495464238110481e-05,,,0.012512397150464635
2003-01-21,6.883384829108161e-05,,,0.012403877894965783
2003-01-22,5.8125738862830744e-05,,,0.012128446691027889
2003-01-23,8.030843164314903e-05,,,0.013196787558914388
2003-01-24,5.2009722910270704e-05,,,0.011168606899905495
2003-01-25,5.2009722910270704e-05,,,0.011168606899905495
2003-01-26,5.2009722910270704e-05,,,0.011168606899905495
2003-01-27,7.724610059011653e-05,,,0.010601048622654013
2003-01-28,0.0001116648449785004,,,0.010308921549340419
2003-01-30,9.177884360536768e-05,,,0.009824845215929516
2003-01-31,9.484087128459255e-05,,,0.009173812785723774
2003-02-01,9.484087128459255e-05,,,0.009173812785723774
2003-02-03,0.00011778579075542731,,,0.010091932380622726
2003-02-04,0.00011319377312318888,,,0.009056980654525502
2003-02-05,0.00010172396790858419,,,0.008756499154118802
2003-02-07,7.877935181155684e-05,,,0.008439334769146933
2003-02-08,7.877935181155684e-05,,,0.008439334769146933
2003-02-09,7.877935181155684e-05,,,0.008439334769146933
2003-02-10,9.407454904767991e-05,,,0.009107055277842058
2003-02-11,9.407454904767991e-05,,,0.008322489653138136
2003-02-12,9.713270871086342e-05,,,0.008322489653138136
2003-02-14,0.000118548548350106,,,0.009874940614942915
2003-02-15,0.000118548548350106,,,0.009874940614942915
2003-02-16,0.000118548548350106,,,0.009874940614942915
2003-02-17,0.000118548548350106,,,0.009874940614942915
2003-02-18,0.00016444180024710532,,,0.01122707490474674
2003-02-20,0.000126197815524107,,,0.009987820169816752
2003-02-21,0.00014378849067218664,,,0.010808371898415374
2003-02-22,0.00014378849067218664,,,0.010808371898415374
2003-02-24,0.00012390195839489106,,,0.009870588106454248
2003-02-25,0.00014531757050377818,,,0.010071533243284712
2003-02-26,0.00010554890486939167,,,0.009100227864466924
2003-02-27,0.00013308083630464624,,,0.009049992229499842
2003-02-28,0.00014455572303052086,,,0.00925095554506504
2003-03-01,0.00014455572303052086,,,0.00925095554506504
2003-03-03,0.00011701924098815857,,,0.008983016576801263
2003-03-04,0.00011013584099036017,,,0.00819592410796878
2003-03-05,0.00011472353554584677,,,0.008815561863282188
2003-03-07,0.00010784043892185513,,,0.009016509597074757
2003-03-08,0.00010784043892185513,,,0.009016509597074757
2003-03-09,0.00010784043892185513,,,0.009016509597074757
2003-03-10,9.560332550546447e-05,,,0.007994958195441458
2003-03-11,8.489582282482843e-05,,,0.007743754050984958
2003-03-13,0.0001223727268763958,,,0.010875370923772894
2003-03-15,0.00012696459282173075,,,0.011193555914852195
2003-03-16,0.00012696459282173075,,,0.011193555914852195
2003-03-17,0.00014455572303052086,,,0.012985438991889642
2003-03-18,0.00014378849067218664,,,0.013169644110988622
2003-03-19,0.00013996393292863788,,,0.013638541200893396
2003-03-20,0.0001369055457350987,,,0.01352129874968247
2003-03-21,0.00014378849067218664,,,0.014057213043679503
2003-03-23,0.00014378849067218664,,,0.014057213043679503
2003-03-25,0.00010936967044035103,,,0.0122485587853653
2003-03-26,9.866171269900365e-05,,,0.011846663317780157
2003-03-27,0.00010478205172831617,,,0.011494974918578947
2003-03-28,0.00011090292166179134,,,0.010875370923772894
2003-03-29,0.00011090292166179134,,,0.010875370923772894
2003-03-31,7.801265035738483e-05,,,0.01010503145748242
2003-04-01,7.954203356278422e-05,,,0.010339490390283236
2003-04-02,0.00011319377312318888,,,0.012633750592688432
2003-04-04,9.866171269900365e-05,,,0.011578737334326898
2003-04-05,9.866171269900365e-05,,,0.011578737334326898
2003-04-06,9.866171269900365e-05,,,0.011578737334326898
2003-04-07,0.00010478205172831617,,,0.01171268863972405
2003-04-08,0.00010172396790858419,,,0.012399299450773942
2003-04-09,8.183773900509602e-05,,,0.0107079032254433
2003-04-10,9.560332550546447e-05,,,0.010741380663944165
2003-04-12,6.116243482915708e-06,,,0.0100882758579783
2003-04-13,6.116243482915708e-06,,,0.0100882758579783
2003-04-16,9.178347005592757e-06,,,0.011294037572634787
2003-04-17,0.0,,,0.01226531178790731
2003-04-20,0.0,,,0.01226531178790731
2003-04-21,1.5287764577845593e-06,,,0.01177968766508157
2003-04-23,3.518150198306234e-05,,,0.012633750592688432
2003-04-25,1.7590599304627896e-05,,,0.011796432876737276
2003-04-26,1.7590599304627896e-05,,,0.011796432876737276
2003-04-27,1.7590599304627896e-05,,,0.011796432876737276
2003-04-28,5.6596810718142695e-05,,,0.01266722283726509
2003-04-30,8.413329276050455e-05,,,0.012382543851269821
2003-05-01,9.484087128459255e-05,,,0.012633750592688432
2003-05-04,0.00010172396790858419,,,0.013270115380922806
2003-05-05,0.00022715538535232616,,,0.01286819913764082
2003-05-06,0.0003350005265681925,,,0.013722251677399253
2003-05-08,0.0003732441320739323,,,0.01266722283726509
2003-05-09,0.00039618905154476663,,,0.013705522047516183
2003-05-10,0.00039618905154476663,,,0.013705522047516183
2003-05-11,0.00039618905154476663,,,0.013705522047516183
2003-05-13,0.0004244873052169343,,,0.0130858972770133
2003-05-14,0.00041530888236788956,,,0.012466277700434618
2003-05-15,0.0004290750756158722,,,0.0127509618803541
2003-05-17,0.0004344285615041092,,,0.012382543851269821
2003-05-18,0.0004344285615041092,,,0.012382543851269821
2003-05-20,0.0003571824609139929,,,0.010808371898415374
2003-05-21,0.0003617699279391236,,,0.009803589081096721
2003-05-22,0.0003915973372863352,,,0.010021287220469195
2003-05-23,0.00039771805553290686,,,0.010121779266100223
2003-05-24,0.00039771805553290686,,,0.010121779266100223
2003-05-26,0.00039771805553290686,,,0.010121779266100223
2003-05-28,0.0003946605026173373,,,0.010439938287558459
2003-05-29,0.0003808897587622472,,,0.0104232060607133
2003-05-30,0.0003694191951131244,,,0.010774865893331348
2003-05-31,0.0003694191951131244,,,0.010774865893331348
2003-06-01,0.0003694191951131244,,,0.010774865893331348
2003-06-02,0.0003311752862335778,,,0.010825124900957384
2003-06-04,0.000342649945429097,,,0.011210269962962614
2003-06-05,0.0003457082567791842,,,0.009904057754068801
2003-06-06,0.0003082308218234544,,,0.009200699134401115
2003-06-07,0.0003082308218234544,,,0.009200699134401115
2003-06-08,0.0003082308218234544,,,0.009200699134401115
2003-06-09,0.0002806943397810923,,,0.00933469458815405
2003-06-10,0.0003105262997354112,,,0.010892100553655963
2003-06-11,0.0003311752862335778,,,0.011227048935125689
2003-06-12,0.0003556490580056489,,,0.011411251457262558
2003-06-13,0.0003288799600085245,,,0.010841870112613082
2003-06-14,0.0003288799600085245,,,0.010841870112613082
2003-06-16,0.00039389342194590614,,,0.012081127444505173
2003-06-21,0.00046502289983584824,,,0.013655296800397516
2003-06-22,0.00046502289983584824,,,0.013655296800397516
2003-06-24,0.0004328997092028729,,,0.012600260169377035
2003-06-26,0.0004719053897122253,,,0.012683999212466046
2003-06-27,0.0004290750756158722,,,0.012483030702976634
2003-06-30,0.0004543153213117598,,,0.012499760332859697
2003-07-01,0.0004566114059713312,,,0.013353851827049713
2003-07-06,0.000459669413947611,,,0.013939955010695941
2003-07-07,0.0005162663763526572,,,0.015480649525049524
2003-07-08,0.0005568062182048717,,,0.015949536227105876
2003-07-10,0.000494088537553254,,,0.014626555433897404
2003-07-11,0.0005147376757383242,,,0.015296436615064225
2003-07-12,0.0005147376757383242,,,0.015296436615064225
2003-07-13,0.0005147376757383242,,,0.015296436615064225
2003-07-14,0.0005185620059515175,,,0.01544715390781392
2003-07-15,0.0004963844705259213,,,0.015229440186668802
2003-07-17,0.0005950460315380212,,,0.014258155583547864
2003-07-18,0.0005919886303093554,,,0.014593080592358643
2003-07-19,0.0005919886303093554,,,0.014593080592358643
2003-07-20,0.0005919886303093554,,,0.014593080592358643
2003-07-21,0.0005728680410517146,,,0.013169644110988622
2003-07-22,0.000587400708223514,,,0.013738996889054944
2003-07-23,0.0005866336275520826,,,0.01385623414634167
2003-07-24,0.0005652181671300992,,,0.01310263210082057
2003-07-25,0.0006439976706285597,,,0.014593080592358643
2003-07-26,0.0006439976706285597,,,0.014593080592358643
2003-07-27,0.0006439976706285597,,,0.014593080592358643
2003-07-29,0.0005812805967245567,,,0.013889740151425689
2003-07-30,0.00054762749198202,,,0.013487818714219495
2003-08-01,0.0005820466155876624,,,0.01338732147466426
2003-08-02,0.0005820466155876624,,,0.01338732147466426
2003-08-03,0.0005820466155876624,,,0.01338732147466426
2003-08-04,0.000618757576619576,,,0.013404071880244166
2003-08-05,0.0005552773659036347,,,0.012533279322754248
2003-08-06,0.0004979133228271578,,,0.012516531514136446
2003-08-07,0.0005208580906110889,,,0.012617005381032734
2003-08-08,0.0004986758528914815,,,0.012399299450773942
2003-08-11,0.0005002051602534285,,,0.01244953508574103
2003-08-12,0.0005032678705237201,,,0.012650477625609384
2003-08-13,0.000539977921434212,,,0.012432802858895857
2003-08-14,0.0005239157952135615,,,0.012483030702976634
2003-08-15,0.0005040291870928146,,,0.012332303022378518
2003-08-17,0.0005040291870928146,,,0.012332303022378518
2003-08-18,0.000552214807320247,,,0.012600260169377035
2003-08-19,0.0005506859550190109,,,0.014140918326261145
2003-08-20,0.0006034623793834534,,,0.01385623414634167
2003-08-21,0.000654706007587166,,,0.013504558731950979
2003-08-22,0.0005935171792367847,,,0.013471083890412218
2003-08-23,0.0005935171792367847,,,0.013471083890412218
2003-08-24,0.0005935171792367847,,,0.013471083890412218
2003-08-26,0.0006065205390466369,,,0.014057213043679503
2003-08-27,0.0006394059563701287,,,0.013806003705298789
2003-08-28,0.0006937121431572289,,,0.013956689834503218
2003-08-29,0.0007258357888509151,,,0.013973466209704175
2003-08-30,0.0007258357888509151,,,0.013973466209704175
2003-08-31,0.0007258357888509151,,,0.013973466209704175
2003-09-01,0.0007258357888509151,,,0.013973466209704175
2003-09-02,0.0007441930896097148,,,0.015212715750709954
2003-09-03,0.000751838867984933,,,0.016954352804931898
2003-09-05,0.0007174233848649765,,,0.017088309304253257
2003-09-06,0.0007174233848649765,,,0.017088309304253257
2003-09-07,0.0007174233848649765,,,0.017088309304253257
2003-09-08,0.0007357767417642831,,,0.01785865136750584
2003-09-09,0.000707478184718308,,,0.017071584868294402
2003-09-10,0.0006929456692334125,,,0.01569834247049779
2003-09-11,0.0007220105485163004,,,0.016183995159906685
2003-09-12,0.0007633132238066451,,,0.017021333651554685
2003-09-14,0.0007633132238066451,,,0.017021333651554685
2003-09-15,0.0006952414505191763,,,0.017054818880941867
2003-09-16,0.000706715958027792,,,0.017959127831364233
2003-09-19,0.0007235401592520548,,,0.019734244921049145
2003-09-20,0.0007235401592520548,,,0.019734244921049145
2003-09-21,0.0007235401592520548,,,0.019734244921049145
2003-09-22,0.0006853004976058084,,,0.01824383278698055
2003-09-23,0.0007120702023505465,,,0.01913138094397459
2003-09-24,0.0006271692221709966,,,0.017222276191423046
2003-09-25,0.0005590977522573351,,,0.016853881534997714
