Date,Close,Dividends,High,Low,Open,Stock Splits,Volume,PriceChange%,AvgVolume,VolumeChange%,SentimentScore,Sentiment
2001-03-13,1197.6600341796875,0.0,1197.8299560546875,1171.5,1180.1600341796875,0.0,1360900000,1.4828497401340999,1134728571.4285715,19.931764676259895,24.380313896662194,Bullish
2001-03-14,1166.7099609375,0.0,1197.6600341796875,1155.3499755859375,1197.6600341796875,0.0,1397400000,-2.5842119098001057,1201614285.7142856,16.293557476252193,8.540921746851875,Bullish
2001-03-15,1173.56005859375,0.0,1182.0400390625,1166.7099609375,1166.7099609375,0.0,1259500000,0.5871294396720211,1225571428.5714285,2.768387924000469,4.529776243016533,Neutral
2001-03-16,1150.530029296875,0.0,1173.56005859375,1148.6400146484375,1173.56005859375,0.0,1543560000,-1.962407388376131,1284337142.857143,20.183396437962433,14.29617427283404,Bullish
2001-03-19,1170.81005859375,0.0,1173.5,1147.1800537109375,1150.530029296875,0.0,1126200000,1.7626684032983269,1286065714.2857144,-12.43060230203745,-7.142597092142469,Bearish
2001-03-20,1142.6199951171875,0.0,1180.56005859375,1142.18994140625,1170.81005859375,0.0,1235900000,-2.4077401171648067,1307494285.7142856,-5.475686318213894,-12.698906669708315,Bearish
2001-03-21,1122.1400146484375,0.0,1149.3900146484375,1118.739990234375,1142.6199951171875,0.0,1346300000,-1.7923702154931715,1324251428.5714285,1.6649837752002234,-3.712126871279291,Neutral
2001-03-22,1117.5799560546875,0.0,1124.27001953125,1081.18994140625,1122.1400146484375,0.0,1723950000,-0.40637162334672206,1376115714.2857144,25.276528863332704,24.05741399329254,Bullish
2001-03-23,1139.8299560546875,0.0,1141.8299560546875,1117.5799560546875,1117.5799560546875,0.0,1364900000,1.990909006506128,1371472857.142857,-0.47925535737907965,5.493471662139305,Neutral
2001-03-26,1152.68994140625,0.0,1160.02001953125,1139.8299560546875,1139.8299560546875,0.0,1114000000,1.1282371798750563,1350687142.857143,-17.523461603141683,-14.138750063516515,Bearish
2001-03-27,1182.1700439453125,0.0,1183.3499755859375,1150.9599609375,1152.68994140625,0.0,1314200000,2.557504969905228,1317921428.5714285,-0.282371049650692,7.390143860064992,Neutral
2001-03-28,1153.2900390625,0.0,1182.1700439453125,1147.8299560546875,1182.1700439453125,0.0,1333400000,-2.4429653780119382,1347521428.5714285,-1.0479557706476945,-8.376851904683509,Bearish
2001-03-29,1147.949951171875,0.0,1161.68994140625,1136.260009765625,1153.2900390625,0.0,1234500000,-0.46303078234907097,1347321428.5714285,-8.373757455268388,-9.7628498023156,Bearish
2001-03-30,1160.3299560546875,0.0,1162.800048828125,1143.8299560546875,1147.949951171875,0.0,1280800000,1.0784446543313562,1337964285.7142856,-4.272482182419981,-1.0371482194259123,Neutral
2001-04-02,1145.8699951171875,0.0,1169.510009765625,1137.510009765625,1160.3299560546875,0.0,1254900000,-1.2461938832180326,1270957142.857143,-1.26338979621658,-5.001971445870677,Bearish
2001-04-03,1106.4599609375,0.0,1145.8699951171875,1100.18994140625,1145.8699951171875,0.0,1386100000,-3.4393111214729952,1273985714.2857144,8.800278092375999,-1.5176552720429868,Neutral
2001-04-04,1103.25,0.0,1117.5,1091.989990234375,1106.4599609375,0.0,1425590000,-0.29011089879657376,1318498571.4285715,8.122225605098437,7.251892908708716,Neutral
2001-04-05,1151.43994140625,0.0,1151.469970703125,1103.25,1103.25,0.0,1368000000,4.367998314638568,1326184285.7142856,3.153084736122654,16.25707968003836,Bullish
2001-04-06,1128.4300537109375,0.0,1151.43994140625,1119.2900390625,1151.43994140625,0.0,1266800000,-1.998357610142531,1316670000.0,-3.7875853478851953,-9.78265817831279,Bearish
2001-04-09,1137.5899658203125,0.0,1146.1300048828125,1126.3800048828125,1128.4300537109375,0.0,1062800000,0.8117394675240929,1292141428.5714285,-17.748941679316392,-15.313723276744113,Bearish
2001-04-10,1168.3800048828125,0.0,1173.9200439453125,1137.5899658203125,1137.5899658203125,0.0,1349600000,2.706602553433864,1301970000.0,3.658302418642519,11.77811007894411,Bullish
2001-04-11,1165.8900146484375,0.0,1182.239990234375,1160.260009765625,1168.3800048828125,0.0,1290300000,-0.21311475923663586,1307027142.857143,-1.2797854236276707,-1.9191297013375783,Neutral
2001-04-12,1183.5,0.0,1183.510009765625,1157.72998046875,1165.8900146484375,0.0,1102000000,1.510432813585132,1266441428.5714285,-12.984526947836963,-8.453228507081567,Bearish
2001-04-16,1179.6800537109375,0.0,1184.6400146484375,1167.3800048828125,1183.5,0.0,913900000,-0.3227669023288973,1193342857.142857,-23.416812315943204,-24.385113022929897,Bearish
2001-04-17,1191.81005859375,0.0,1192.25,1168.9000244140625,1179.6800537109375,0.0,1109600000,1.0282453148762631,1156428571.4285715,-4.049413218035827,-0.9646772734070375,Neutral
2001-04-18,1238.1600341796875,0.0,1248.4200439453125,1191.81005859375,1191.81005859375,0.0,1918900000,3.889040476854771,1249585714.2857144,53.56289513095768,65.23001656152199,Bullish
2001-04-19,1253.68994140625,0.0,1253.7099609375,1233.3900146484375,1238.1600341796875,0.0,1486800000,1.2542730178535813,1310157142.857143,13.482570247843764,17.245389301404508,Bullish
2001-04-20,1242.97998046875,0.0,1253.699951171875,1234.4100341796875,1253.699951171875,0.0,1338700000,-0.8550666922420064,1308600000.0,2.3001681186000305,-0.2650319581259888,Neutral
2001-04-23,1224.3599853515625,0.0,1242.97998046875,1217.469970703125,1242.97998046875,0.0,1012600000,-1.4980124708175562,1268928571.4285715,-20.20039403321137,-24.694431445664037,Bearish
2001-04-24,1209.469970703125,0.0,1233.5400390625,1208.8900146484375,1224.3599853515625,0.0,1216500000,-1.216146789064001,1285285714.2857144,-5.351783927975999,-9.000224295168003,Bearish
2001-04-25,1228.75,0.0,1232.3599853515625,1207.3800048828125,1209.469970703125,0.0,1203600000,1.5940891269641495,1326671428.5714285,-9.276707549506282,-4.494440168613834,Neutral
2001-04-26,1234.52001953125,0.0,1248.300048828125,1228.75,1228.75,0.0,1345200000,0.469584498982706,1360328571.4285715,-1.1121262720141167,0.2966272249340012,Neutral
2001-04-27,1253.050048828125,0.0,1253.0699462890625,1234.52001953125,1234.52001953125,0.0,1091300000,1.500990587735539,1242100000.0,-12.140729409870382,-7.637757646663765,Bearish
2001-04-30,1249.4599609375,0.0,1269.300048828125,1243.989990234375,1253.050048828125,0.0,1266800000,-0.28650794068301705,1210671428.5714285,4.636152312176245,3.7766284901271936,Neutral
2001-05-01,1266.43994140625,0.0,1266.469970703125,1243.550048828125,1249.4599609375,0.0,1181300000,1.3589855617309667,1188185714.2857144,-0.5795149868346785,3.497441698358222,Neutral
2001-05-02,1267.4300537109375,0.0,1272.9300537109375,1257.699951171875,1266.43994140625,0.0,1342200000,0.07818075475320868,1235271428.5714285,8.656281441904037,8.890823706163664,Bullish
2001-05-03,1248.5799560546875,0.0,1267.4300537109375,1239.8800048828125,1267.4300537109375,0.0,1137900000,-1.487269265949499,1224042857.142857,-7.037568712580086,-11.499376510428583,Bearish
2001-05-04,1266.6099853515625,0.0,1267.510009765625,1232.0,1248.5799560546875,0.0,1082100000,1.4440428271687944,1206685714.2857144,-10.324619974428193,-5.99249149292181,Bearish
2001-05-07,1263.510009765625,0.0,1270.0,1259.18994140625,1266.6099853515625,0.0,949000000,-0.24474586666684656,1150085714.2857144,-17.48441109979381,-18.21864869979435,Bearish
2001-05-08,1261.199951171875,0.0,1267.010009765625,1253.0,1266.7099609375,0.0,1006300000,-0.43498590328815345,1137942857.142857,-11.56849452646379,-12.87345223632825,Bearish
2001-05-09,1255.5400390625,0.0,1261.6500244140625,1247.8299560546875,1261.199951171875,0.0,1132400000,-0.44877198925641837,1118742857.142857,1.2207579936663664,-0.12555797410288871,Neutral
2001-05-10,1255.1800537109375,0.0,1268.1400146484375,1254.56005859375,1255.5400390625,0.0,1056700000,-0.028671754015212266,1100942857.142857,-4.018633379181475,-4.1046486412271115,Neutral
2001-05-11,1245.6700439453125,0.0,1259.8399658203125,1240.7900390625,1255.1800537109375,0.0,906200000,-0.7576610015040212,1038657142.8571428,-12.752730173575767,-15.02571317808783,Bearish
2001-05-14,1248.9200439453125,0.0,1249.6800537109375,1241.02001953125,1245.6700439453125,0.0,858200000,0.2609037614572902,998700000.0,-14.06828877540803,-13.28557749103616,Bearish
2001-05-15,1249.43994140625,0.0,1257.449951171875,1245.3599853515625,1248.9200439453125,0.0,1071800000,0.041627761797717225,997228571.4285715,7.477867232043087,7.602750517436238,Neutral
2001-05-16,1284.989990234375,0.0,1286.3900146484375,1243.02001953125,1249.43994140625,0.0,1405300000,2.845278724491012,1062414285.7142857,32.27420027161855,40.81003644509158,Bullish
2001-05-17,1288.489990234375,0.0,1296.47998046875,1282.6500244140625,1284.989990234375,0.0,1355600000,0.2723756625809684,1112314285.7142856,21.872030001798066,22.689156989540972,Bullish
2001-05-18,1291.9599609375,0.0,1292.06005859375,1281.1500244140625,1288.489990234375,0.0,1130800000,0.26930521225809567,1112085714.2857144,1.682809649821433,2.49072528659572,Neutral
2001-05-21,1312.8299560546875,0.0,1312.949951171875,1287.8699951171875,1291.9599609375,0.0,1174900000,1.6153747599146464,1128971428.5714285,4.06817836716101,8.91430264690495,Bullish
2001-05-22,1309.3800048828125,0.0,1315.9300537109375,1306.8900146484375,1312.8299560546875,0.0,1260400000,-0.26278735916742657,1179571428.5714285,6.852367688022287,6.064005610520008,Neutral
2001-05-23,1289.050048828125,0.0,1309.3800048828125,1288.699951171875,1309.3800048828125,0.0,1134800000,-1.5526398737474993,1219085714.2857144,-6.913846442298686,-11.571766063541183,Bearish
2001-05-24,1293.1700439453125,0.0,1295.0400390625,1281.219970703125,1289.050048828125,0.0,1100700000,0.3196148296129376,1223214285.7142856,-10.015766423357658,-9.056921934518845,Bearish
2001-05-25,1277.8900146484375,0.0,1293.1700439453125,1276.4200439453125,1293.1700439453125,0.0,828100000,-1.1815947460596439,1140757142.857143,-27.407861946326378,-30.95264618450531,Bearish
2001-05-29,1267.9300537109375,0.0,1278.4200439453125,1265.4100341796875,1277.8900146484375,0.0,1026000000,-0.7794067426248809,1093671428.5714285,-6.187546533955089,-8.525766761829733,Bearish
2001-05-30,1248.0799560546875,0.0,1267.9300537109375,1245.9599609375,1267.9300537109375,0.0,1158600000,-1.5655514748746089,1097642857.142857,5.553458710223212,0.8568042855993854,Neutral
2001-05-31,1255.8199462890625,0.0,1261.9100341796875,1248.0699462890625,1248.0799560546875,0.0,1226600000,0.620151793707346,1105028571.4285715,11.001654772985829,12.862110154107867,Bullish
2001-06-01,1260.6700439453125,0.0,1265.3399658203125,1246.8800048828125,1255.8199462890625,0.0,1015000000,0.38620963702495714,1069971428.5714285,-5.137653875937939,-3.979024964863068,Neutral
2001-06-04,1267.1099853515625,0.0,1267.1700439453125,1256.3599853515625,1260.6700439453125,0.0,836500000,0.5108348086146293,1027357142.8571428,-18.5774873114093,-17.04498288556541,Bearish
2001-06-05,1283.5699462890625,0.0,1286.6199951171875,1267.1099853515625,1267.1099853515625,0.0,1116800000,1.2990159597655722,1029657142.8571428,8.46328875076309,12.360336630059805,Bullish
2001-06-06,1270.030029296875,0.0,1283.8499755859375,1269.010009765625,1283.5699462890625,0.0,1061900000,-1.054863977715655,1063057142.8571428,-0.10885048512376223,-3.273442418270727,Neutral
2001-06-07,1276.9599609375,0.0,1277.0799560546875,1265.0799560546875,1270.030029296875,0.0,1089600000,0.5456510067294714,1072142857.1428572,1.6282478347768106,3.265200854965225,Neutral
2001-06-08,1264.9599609375,0.0,1277.1099853515625,1259.989990234375,1276.9599609375,0.0,726200000,-0.9397318919216554,1010371428.5714285,-28.12544184599723,-30.944637521762196,Bearish
2001-06-11,1254.3900146484375,0.0,1264.9599609375,1249.22998046875,1264.9599609375,0.0,870100000,-0.8355953243949946,959442857.1428572,-9.311951876833286,-11.81873785001827,Bearish
2001-06-12,1255.8499755859375,0.0,1261.0,1235.75,1254.3900146484375,0.0,1136500000,0.11638811856368109,976800000.0,16.34930384930385,16.698468204994896,Bullish
2001-06-13,1241.5999755859375,0.0,1259.75,1241.5899658203125,1255.8499755859375,0.0,1063600000,-1.1346896744853163,1009242857.1428572,5.385932877546104,1.9818638540901548,Neutral
2001-06-14,1219.8699951171875,0.0,1241.5999755859375,1218.9000244140625,1241.5999755859375,0.0,1242900000,-1.7501595438172555,1027257142.8571428,20.99210101796741,15.741622386515644,Bullish
2001-06-15,1214.3599853515625,0.0,1221.5,1203.030029296875,1219.8699951171875,0.0,1635550000,-0.4516882772492226,1109207142.857143,47.45216982529348,46.09710499354581,Bullish
2001-06-18,1208.4300537109375,0.0,1221.22998046875,1208.3299560546875,1214.3599853515625,0.0,1111600000,-0.48831744393391374,1112350000.0,-0.06742482132422349,-1.5323771531259647,Neutral
2001-06-19,1212.5799560546875,0.0,1226.1099853515625,1207.7099609375,1208.4300537109375,0.0,1184900000,0.3434127056842197,1177878571.4285715,0.5961080150148846,1.6263461320675439,Neutral
2001-06-20,1223.1400146484375,0.0,1225.6099853515625,1210.0699462890625,1212.5799560546875,0.0,1350100000,0.8708752392797874,1246450000.0,8.315616350435235,10.928242068274598,Bullish
2001-06-21,1237.0400390625,0.0,1240.239990234375,1220.25,1223.1400146484375,0.0,1546820000,1.1364213620349697,1305067142.857143,18.524170075540717,21.933434161645625,Bullish
2001-06-22,1225.3499755859375,0.0,1237.72998046875,1221.4100341796875,1237.0400390625,0.0,1189200000,-0.9450028380182343,1323010000.0,-10.114058094798981,-12.949066608853684,Bearish
2001-06-25,1218.5999755859375,0.0,1231.5,1213.5999755859375,1225.3499755859375,0.0,1050100000,-0.5508630297048227,1295467142.857143,-18.940437371185467,-20.593026460299935,Bearish
2001-06-26,1216.760009765625,0.0,1220.699951171875,1204.6400146484375,1218.5999755859375,0.0,1198900000,-0.15099014091378035,1233088571.4285715,-2.7725965693577823,-3.2255669920991235,Neutral
2001-06-27,1211.0699462890625,0.0,1219.9200439453125,1207.2900390625,1216.760009765625,0.0,1162100000,-0.46764057257754,1240302857.142857,-6.305142062076999,-7.708063779809619,Bearish
2001-06-28,1226.199951171875,0.0,1234.43994140625,1211.0699462890625,1211.0699462890625,0.0,1327300000,1.249308921352856,1260645714.2857144,5.287313077651807,9.035239841710375,Bullish
2001-06-29,1224.3800048828125,0.0,1237.2900390625,1221.1400146484375,1226.199951171875,0.0,1832360000,-0.1484216572772804,1329540000.0,37.81909532620305,37.37383035437121,Bullish
2001-07-02,1236.719970703125,0.0,1239.780029296875,1224.030029296875,1224.4200439453125,0.0,1128300000,1.0045512419234672,1269751428.5714285,-11.140088161237404,-8.126434435467003,Bearish
2001-07-03,1234.449951171875,0.0,1236.7099609375,1229.4300537109375,1236.7099609375,0.0,622110000,-0.1827437181723496,1188738571.4285715,-47.666373839255776,-48.214604993772824,Bearish
2001-07-05,1219.239990234375,0.0,1234.449951171875,1219.1500244140625,1234.449951171875,0.0,934900000,-1.2321245525637585,1172281428.5714285,-20.24952565022782,-23.945899307919095,Bearish
2001-07-06,1190.5899658203125,0.0,1219.239990234375,1188.739990234375,1219.239990234375,0.0,1056700000,-2.3498265020453513,1151967142.857143,-8.269953136064153,-15.319432642200207,Bearish
2001-07-09,1198.780029296875,0.0,1201.760009765625,1189.75,1190.5899658203125,0.0,1045700000,0.6878995885808237,1135338571.4285715,-7.895316312188815,-5.831617546446344,Bearish
2001-07-10,1181.52001953125,0.0,1203.4300537109375,1179.9300537109375,1198.780029296875,0.0,1263800000,-1.4397979065223985,1126267142.857143,12.211388569319375,7.89199484975218,Neutral
2001-07-11,1180.1800537109375,0.0,1184.9300537109375,1168.4599609375,1181.52001953125,0.0,1384100000,-0.11341033568302218,1062230000.0,30.30134716586803,29.961116158818964,Bullish
2001-07-12,1208.1400146484375,0.0,1210.25,1180.1800537109375,1180.1800537109375,0.0,1394000000,2.3691267149943083,1100187142.857143,26.70571630021385,33.81309644519678,Bullish
2001-07-13,1215.6800537109375,0.0,1218.5400390625,1203.6099853515625,1208.1400146484375,0.0,1121700000,0.6241030816857857,1171557142.857143,-4.255630479581515,-2.383321234524158,Neutral
2001-07-16,1202.449951171875,0.0,1219.6300048828125,1200.050048828125,1215.6800537109375,0.0,1039800000,-1.0882881971022562,1186542857.142857,-12.367261431770565,-15.632126023077333,Bearish
2001-07-17,1214.43994140625,0.0,1215.3599853515625,1196.1400146484375,1202.449951171875,0.0,1238100000,0.9971300861786291,1212457142.857143,2.1149495711188555,5.106339829654743,Neutral
2001-07-18,1207.7099609375,0.0,1214.43994140625,1198.3299560546875,1214.43994140625,0.0,1316300000,-0.5541633010651048,1251114285.7142856,5.210212610472959,3.5477227072776443,Neutral
2001-07-19,1215.02001953125,0.0,1225.0400390625,1205.800048828125,1207.7099609375,0.0,1343500000,0.6052826282955781,1262500000.0,6.415841584158416,8.23168946904515,Bullish
2001-07-20,1210.8499755859375,0.0,1215.68994140625,1207.0400390625,1215.02001953125,0.0,1170900000,-0.3432078384125133,1232042857.142857,-4.96272161218881,-5.99234512742635,Bearish
2001-07-23,1191.030029296875,0.0,1215.219970703125,1190.5,1210.8499755859375,0.0,986900000,-1.6368622611130261,1173885714.2857144,-15.928783527235563,-20.83937031057464,Bearish
2001-07-24,1171.6500244140625,0.0,1191.030029296875,1165.5400390625,1191.030029296875,0.0,1198700000,-1.6271634136927253,1184885714.2857144,1.1658749487593651,-3.7156152923188106,Neutral
2001-07-25,1190.489990234375,0.0,1190.52001953125,1171.280029296875,1171.6500244140625,0.0,1280700000,1.6079857831039854,1219300000.0,5.035676207660133,9.859633556972089,Bullish
2001-07-26,1202.9300537109375,0.0,1204.1800537109375,1182.6500244140625,1190.489990234375,0.0,1213900000,1.0449532191457898,1215842857.142857,-0.15979508630109066,2.9750645711362784,Neutral
2001-07-27,1205.8199462890625,0.0,1209.260009765625,1195.989990234375,1202.9300537109375,0.0,1015300000,0.2402377901532949,1172842857.142857,-13.432563125007608,-12.711849754547723,Bearish
2001-07-30,1204.52001953125,0.0,1209.050048828125,1200.4100341796875,1205.8199462890625,0.0,909100000,-0.10780438338352698,1110785714.2857144,-18.15703170214135,-18.48044485229193,Bearish
2001-07-31,1211.22998046875,0.0,1222.739990234375,1204.52001953125,1204.52001953125,0.0,1129200000,0.5570651237586938,1104828571.4285715,2.2059013680208923,3.8770967392969737,Neutral
2001-08-01,1215.9300537109375,0.0,1223.0400390625,1211.22998046875,1211.22998046875,0.0,1340300000,0.3880413561401903,1155314285.7142856,16.011722227717886,17.175846296138456,Bullish
2001-08-02,1220.75,0.0,1226.27001953125,1215.31005859375,1215.9300537109375,0.0,1218300000,0.39639996349727064,1158114285.7142856,5.196871761977608,6.38607165246942,Neutral
